State,County_FIPS,Average_Distance_to_Stations_(miles),Station_Identifiers_(USAF_WBAN),Nearest_Station,Nearest_Station_Distance,County_Name
VA,51620,35.471318409719174,7202783704|72027899999|7202973730|72029799999|720499154|72077799999|72308013737|72308313763|72308399999|72308513750|72308693741|72308699999|72308793735|72308799999|7240063701|72400699999|7240073719|72400799999|72401493714|72401499999|72401993773|72401999999|72517213762|74598013702|74598099999|99371199999|99729999999|99730599999|99731599999|99769399999|99778299999|99778399999|99778699999|99785299999|99824599999|99999913737|99999913750|99999913762|99999913763|99999993731|99999993735,723083-99999,2.178752848942579,Franklin City
ND,38097,35.27586168635539,72094799999|72753014914|72757014916|72757099999|72757594925|72757599999|72757614916|72757799999|99999914914|99999914916|99999994925|A07141327,727577-99999,9.697499467920688,Traill County
NE,31023,34.78609063077103,720942323|72551014939|72551214989|72551299999|72551399999|7255644924|72556499999|72556594951|72556599999|72558099999|74911299999|99999914904|99999914939|99999994995|99999994996,725565-99999,18.661483573479885,Butler County
WV,54021,32.52697391322073,72032863832|72032899999|72036663879|72036699999|7241753802|72417599999|7242713804|7242733804|99999913867|A0001263879,720366-63879,19.7492646978935,Gilmer County
TX,48307,34.7313734980742,72011053983|72011099999|720771276|72266693943|72266699999|72362893942|72362899999,723628-93942,2.00275721417356,McCulloch County
WY,56043,33.79063932113199,720969341|72096999999|721036353|72103699999|72666524062|72666599999|72666724048|72666799999,726665-24062,13.955248159085675,Washakie County
GA,13181,29.904541073546426,72026363834|72026399999|72028963836|72028999999|72029453898|72029499999|72034763877|72034799999|7221803820|72218113837|72218199999|74908199999|99820599999|9999993820,998205-99999,17.15980921688673,Lincoln County
ID,16059,22.821898053219876,7221424114|72214299999|72686199999|72686524196|72686599999|72686699999|7278334114|72783399999,726861-99999,12.244133808087934,Lemhi County
GA,13287,38.323681857623654,720712250|720948328|720962337|72096299999|721033350|72206263842|72206299999|72214753817|72214799999|72216013869|72216099999|99999913815|99999913869,721033-350,20.97754848143125,Turner County
KY,21007,20.35775604091873,720447437|7243503816|7467153816|9999993816,724350-3816,12.458398948175436,Ballard County
NE,31147,20.543160921185866,72553394957|72553399999|7255414993|72554199999,725533-99999,6.871340712932054,Richardson County
IA,19053,25.30493828961516,72070154942|72070199999|72227454939|7254694913|72546999999|7254744915|72547499999|72549994991|72549999999|99999914993,725499-99999,9.373526327286928,Decatur County
AR,5129,32.666479759295754,720401133|72040199999|72342999999|72343953918|72343999999|72344613971|7234473918|72344799999|72345013971|9999993918|99999913971,720401-133,25.613320104206167,Searcy County
GA,13309,34.03204816981028,720951330|720962337|72096299999|721033350|721035352|72206263842|72206299999|72213463822|72213499999|72213513870|72221763881|72221799999|72316013870|99999913870,721035-352,16.62195612001944,Wheeler County
OR,41037,42.546085426634804,72589199999|72589699999|72597694285|72597699999|99999924250,725896-99999,39.63116122977862,Lake County
KS,20003,42.375476440207464,72033899999|72200599999|72447593909|72447599999|72450713981|72455613989|72455699999|99999913981|99999913989|99999913990|99999993909,722005-99999,24.246482293773084,Anderson County
CO,8065,32.415685291730426,7205283064|720532159|7220613038|72206199999|7222033041|72220399999|72467199999|72467393009|72467399999|72467523063|72467599999|72467693073|72467699999|72468599999|726391385|72639199999|726396422|72639699999|9999993098|99999923063|99999953005,724673-99999,1.919330600882037,Lake County
NE,31121,33.39355281523494,72344154921|72344199999|72551214989|72551299999|7255134901|72551399999|72552014935|72552594949|72552599999|72556594951|72556599999|74911199999|74911299999|99999914935,725513-99999,18.783718801319996,Merrick County
TX,48495,35.371264927308125,72103299999|7221693058|72216999999|7226483031|72264899999|72265023023|72265623040|74916099999|74916199999|9999993047,722656-23040,10.253494582645143,Winkler County
IA,19135,32.33948372900126,7203124964|72031299999|72035154919|72035199999|72070154942|72070199999|72227454939|72529214976|7254644977|72546499999|72546514950|7254694913|72546999999|7254934962|72549399999|7264984925|72649899999|99999914948|99999914950|99999954902,725493-4962,22.546238358438735,Monroe County
AR,5101,39.75594367532955,720401133|72040199999|72342953920|72342999999|72344613971|7234473918|72344799999|72345013971|9999993918|99999913971,723446-13971,24.16568813879122,Newton County
KS,20193,27.04283389774418,7204213043|7204223037|72043499999|720437143|72465023065|9999993037|9999993067|99999923065,720422-3037,5.343178097461544,Thomas County
MS,28037,29.042954825278308,720932317|7223573961|72235799999|72235893919|99999993919,722357-3961,24.678689522378146,Franklin County
AK,2188,31.58661630477587,70019726558|70019799999|701196102|70119699999|70271799999|704898113|70489899999|99999996407,701196-102,19.88469588866104,Northwest Arctic Borough
UT,49025,30.65538850379891,72056999999|72475623159|72475699999|9999993081|99999923159,999999-3081,16.746427833749024,Kane County
OK,40093,35.06688952484544,72034253947|72034299999|72205253933|72205299999|72353513909|72353599999|72353653986|72353699999,720342-99999,31.32245237752359,Major County
WA,53019,38.030240808863894,72787199999|72787399999|72789094197|72789099999,727873-99999,29.488077826209427,Ferry County
TN,47027,43.72508277002261,7232503847|7232653847|723274372|72327499999|74908399999|9999993847|99999963855|99999993803,723274-372,34.14496511382825,Clay County
ID,16077,38.905513280790615,72578024156|72578624151|72578699999|72586724133|72586994186|72586999999|99999924133|99999924151|99999924156,725780-24156,20.74901143026798,Power County
ID,16015,42.03281825040252,720734264|72680999999|72681024131|7268244112|99999924131,726810-24131,38.75380785148424,Boise County
KS,20043,31.535351333426853,72456713921,724567-13921,31.535351333426853,Doniphan County
TX,48175,36.928812574850895,720391127|72039199999|72220912986|72220999999|72252412972|72252499999|72255012912|72255612925|74905799999|99816599999|99818599999|99822699999|99848499999|99999912922|99999912925|99999923906,749057-99999,20.25744923303032,Goliad County
MO,29057,36.19471197875071,720479149|72349099999|72349513987|72440013995|99999913987|99999913995|99999923908,724400-13995,28.596563405905336,Dade County
TX,48069,34.894523636672396,720393129|72039399999|72217423097|72217499999|9999993054,720393-129,22.43538648289281,Castro County
TX,48283,10.703041174922701,72252612947|99999912947,999999-12947,10.548423868300816,La Salle County
WY,56011,18.454819264099527,72663099999|999999484|99999924088|99999994088,999999-484,5.138129561337312,Crook County
KY,21063,41.45921209868255,72044999999|72045299999|720456146|720458476|72046499999|7241903889|7242363889,720458-476,35.6844350352635,Elliott County
WV,54073,17.143579419569676,7242713804|7242733804|99999913867,724271-3804,13.167806716974837,Pleasants County
MO,29041,38.17270131389964,72048299999|72048399999|720869295|72445514938|72445599999|72446453916|72446499999|99999913301|99999913982|99999913983|99999913991|99999914938,999999-13301,26.19166201791811,Chariton County
MT,30105,9.731822762453724,72768094008|72768599999|99999924034|99999994008|99999994010,999999-94010,7.142258281024205,Valley County
IA,19195,26.39456220470446,72064354940|72064399999|72546314966|72546399999|72548514940|99999914940,725485-14940,15.768774953158399,Worth County
TX,48437,35.752770148093,720393129|72039399999|72217423097|72217499999|72363023047,722174-23097,25.069482222496053,Swisher County
VA,51157,37.09106983796492,7203173735|72031799999|72071699999|7221673718|72216799999|722692367|72269299999|72309893798|72309899999|7231143715|72311499999|72401693736|72401699999|72403093738|7240333706|72403399999|72403513773|7240363710|72403699999|7240533717|72405399999|7240553714|72405599999|72410593760|72410599999|99999913731|99999913732|99999913773|99999993734|99999993736|A06884416,720716-99999,18.522343218805453,Rappahannock County
OK,40141,27.22116850874423,72035463901|72352013902|72352099999|72352593986|7235283981|72352899999|72355013945|72355099999|7235753950|72357599999|74909399999|99999913902|99999913945|99999993986,723528-99999,3.706551470292975,Tillman County
KS,20067,35.35474626881887,72041799999|72042599999|72043999999|72451523064|72451599999|72451623020|72451699999|72460099999|72460499999,720439-99999,4.625121191559814,Grant County
OR,41025,38.256231372897105,72683094185|72683099999|72683894185|9999994128|99999924134,726830-99999,35.833085853089734,Harney County
SD,46067,36.41888563347811,72652099999|72652594911|72652599999|72654594950|72654599999,726545-94950,33.491606483319416,Hutchinson County
TN,47095,25.585812187445818,7233473809|72334799999|9999993809|99999963820|A0002963820,723347-3809,23.589538480458256,Lake County
TX,48111,28.38391094027719,7222143070|72221499999|72263693042|74736093042|99999993042,747360-93042,17.690019115919544,Dallam County
WI,55091,33.70011058313472,7203274995|72032799999|7221794968|72217999999|72643514991|99999914991,720327-99999,21.753906640271243,Pepin County
CO,8063,19.826300802854657,7246893026|72468999999|9999993083,724689-99999,17.573775625292182,Kit Carson County
TX,48075,8.265261368983639,72360123007|72360423007|72366023007,723601-23007,8.255294135323508,Childress County
NE,31173,38.14912620999756,72224154925|72224199999|72552794978|72552799999|72556014941|7255644924|72556499999|99999914941,722241-54925,23.25989134297178,Thurston County
VA,51678,36.558189422845736,72410013733|72410593760|72410599999|72411013741|72411593757|72411599999|99999913733|99999913741,724115-93757,23.433795897615568,Lexington City
PA,42053,34.11868578045325,7251254787|72512599999|72526499999|7252664751|72526794868|72526799999|9999994751|99999914741|99999914746|99999994868,999999-14741,26.031657458738426,Forest County
KY,21181,36.717397337052354,72045299999|720456146|72422093820|72423353841|72423399999|99999963838|99999993820,720456-146,18.609314077166278,Nicholas County
KY,21237,30.7187410580422,720455145|720456146|72045799999|720458476|7241903889|7242363889,724190-3889,14.181903130827294,Wolfe County
WV,54013,36.01024969840918,72032863832|72032899999|72036663879|72036699999|72414013866|7242713804|7242733804|99999913866|99999913867|A0001263879,724271-3804,25.857880560119398,Calhoun County
OR,41023,10.76516905982451,72683994196|72683999999|726876387|72687699999|9999994125|99999994196,726839-94196,6.4267863718381735,Grant County
KS,20095,38.645080948794444,72042399999|7245003928|7245053923|72450599999|72450613986|72450699999|7245203957|74543093978|74543099999|9999993923|9999993928|99999913980|99999913986|99999913998|99999993905,999999-13980,27.185123582472265,Kingman County
IN,18161,40.359176362649684,72435653866|72435699999|72533694895|72533699999|74901599999,749015-99999,10.920629158541562,Union County
NE,31139,29.14439550475651,72224154925|72224199999|72344154921|72344199999|72556014941|74445099999|99999914941,744450-99999,11.118971074970606,Pierce County
MS,28063,31.692715060462586,720932317|72235593999|7223573961|72235799999|99999913979|99999993999,722357-3961,16.576606576424595,Jefferson County
SD,46051,32.76614524964983,72651994993|72651999999|72654614946,726546-14946,26.268549270518328,Grant County
AR,5039,34.212144496722175,720394428|72039499999|7234153962|72341599999|72341793988|72341799999|723425373|72342599999|999999100|99999993988,723425-99999,24.711918543625362,Dallas County
IA,19177,35.01015838481575,7203094947|72030999999|72035154919|72035199999|72542014931|7254544903|72545499999|72545514931|7254564921|72545699999|72546514950|7254834930|72548399999|7264984925|72649899999|99999914931|99999914948|99999914950,726498-4925,20.743176360616523,Van Buren County
NE,31095,26.386021641940232,7221244998|72212499999|72551594947|72551599999|74911099999|74911299999|99999994996,749110-99999,18.112302254346275,Jefferson County
TX,48047,37.26658100389235,72026912982|72026999999|72027612983|72027699999|72233812994|72233899999|72251612928|72251799999|74905599999|99480099999|99999912928|99999912987,720269-99999,13.179146958964242,Brooks County
KY,21129,35.221305687580085,720455145|720456146|72045799999|7232913849|7232933849|7241903889|7242363889|7242433849|9999993814|9999993849,724190-3889,22.073117078979287,Lee County
VT,50013,27.440926192807638,720494152|72611454771|72611499999|72617014742|99999914742,720494-152,13.418678016691919,Grand Isle County
OR,41063,37.48864675685817,72083799999|72688424148|72688499999|99999924148,720837-99999,15.593837519861498,Wallowa County
IA,19001,38.39820197173908,72041254943|72041299999|72070154942|72070199999|7220974936|72209799999|72545314930|72545399999|72546014933|7254744915|72547499999|7254944966|72549499999|72549894998|72549899999|74911399999|99999914933,725474-99999,22.315343410856826,Adair County
MS,28119,38.088977043104904,72054153806|72054199999|72058899999|720927314|72236423903|72330599999|725023474|72502399999|74907999999,720927-314,13.186684363824419,Quitman County
ID,16029,8.966796002969957,72586894184|72586899999,725868-94184,8.384153585493653,Caribou County
TX,48391,35.38713879279099,69029099999|72031612984|72031699999|720391127|72039199999|72039699999|72200812995|72200899999|72220912986|72220999999|722369365|72236999999|72251012924|72251512926|72251999999|72252412972|72252499999|72255012912|72255612925|72255799999|72751199999|74905799999|99411099999|99479099999|99481099999|99816599999|99817499999|99818499999|99818599999|99822699999|99823699999|99848299999|99848499999|99848799999|99999912922|99999912925|99999912926|99999912946|99999912956|99999912973|99999923906,998165-99999,15.516545269881592,Refugio County
